id,category,subcategory,question,correct_answer,difficulty,model,status,extracted,rel_error
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,LLaMA_4_Scout_17B,refusal,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,Qwen3_32B,hallucinated,2026.0,0.9418
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,OpenAI_OSS_20B,refusal,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,NVIDIA_Nemotron_120B,error,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,OpenAI_OSS_120B,refusal,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,Gemma_4_31B,error,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,MiniMax_M2_5,refusal,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,Baidu_CoBuddy,error,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,LiquidAI_Instruct,error,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,OpenAI_OSS_20B_OR,hallucinated,0.0,1.0
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,Owl_Alpha,hallucinated,1247000.0,34.8395
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,Free_Router,error,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,Groq_Compound,refusal,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,Groq_Compound_Mini,refusal,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,Allam_2_7B,refusal,,
Q012,Disease Statistics,Global,"What is the number of patients in critical condition due to disease worldwide as of May 13, 2026?",34794,Hard,OSS_Safeguard_20B,error,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,LLaMA_3_3_70B,refusal,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,LLaMA_3_1_8B,refusal,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,LLaMA_4_Scout_17B,refusal,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,Qwen3_32B,hallucinated,2026.0,1.0
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,OpenAI_OSS_20B,refusal,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,NVIDIA_Nemotron_120B,error,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,OpenAI_OSS_120B,refusal,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,Gemma_4_31B,error,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,MiniMax_M2_5,refusal,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,Baidu_CoBuddy,error,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,LiquidAI_Instruct,error,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,OpenAI_OSS_20B_OR,hallucinated,1500000.0,0.9667
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,Owl_Alpha,hallucinated,1247853.0,0.9723
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,Free_Router,refusal,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,Groq_Compound,error,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,Groq_Compound_Mini,error,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,Allam_2_7B,refusal,,
Q013,Disease Statistics,India,"What is the total number of disease cases reported in India as of May 13, 2026?",45035393,Medium,OSS_Safeguard_20B,error,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,LLaMA_3_3_70B,partial,38567579.0,0.1436
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,LLaMA_3_1_8B,refusal,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,LLaMA_4_Scout_17B,refusal,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,Qwen3_32B,hallucinated,2026.0,1.0
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,OpenAI_OSS_20B,refusal,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,NVIDIA_Nemotron_120B,error,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,OpenAI_OSS_120B,correct,44000000.0,0.023
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,Gemma_4_31B,error,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,MiniMax_M2_5,refusal,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,Baidu_CoBuddy,error,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,LiquidAI_Instruct,error,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,OpenAI_OSS_20B_OR,refusal,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,Owl_Alpha,hallucinated,1200000.0,0.9734
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,Free_Router,error,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,Groq_Compound,correct,43452164.0,0.0352
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,Groq_Compound_Mini,correct,43452164.0,0.0352
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,Allam_2_7B,refusal,,
Q014,Disease Statistics,India,"How many Indians have been infected by disease in total as of May 13, 2026?",45035393,Medium,OSS_Safeguard_20B,error,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,LLaMA_3_3_70B,correct,44778093.0,0.0057
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,LLaMA_3_1_8B,refusal,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,LLaMA_4_Scout_17B,refusal,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,Qwen3_32B,hallucinated,2026.0,1.0
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,OpenAI_OSS_20B,refusal,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,NVIDIA_Nemotron_120B,error,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,OpenAI_OSS_120B,refusal,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,Gemma_4_31B,error,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,MiniMax_M2_5,error,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,Baidu_CoBuddy,error,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,LiquidAI_Instruct,error,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,OpenAI_OSS_20B_OR,hallucinated,0.0,1.0
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,Owl_Alpha,correct,45000000.0,0.0008
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,Free_Router,correct,45312874.0,0.0062
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,Groq_Compound,correct,45035393.0,0.0
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,Groq_Compound_Mini,refusal,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,Allam_2_7B,refusal,,
Q015,Disease Statistics,India,"According to disease.sh what is India's cumulative disease case count as of May 13, 2026?",45035393,Hard,OSS_Safeguard_20B,error,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,LLaMA_3_3_70B,hallucinated,3487112.0,5.5354
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,LLaMA_3_1_8B,refusal,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,LLaMA_4_Scout_17B,refusal,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,Qwen3_32B,refusal,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,OpenAI_OSS_20B,refusal,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,NVIDIA_Nemotron_120B,error,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,OpenAI_OSS_120B,refusal,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,Gemma_4_31B,error,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,MiniMax_M2_5,refusal,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,Baidu_CoBuddy,error,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,LiquidAI_Instruct,error,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,OpenAI_OSS_20B_OR,refusal,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,Owl_Alpha,refusal,,
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,Free_Router,hallucinated,0.0,1.0
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,Groq_Compound,hallucinated,9000000.0,15.8675
Q016,Disease Statistics,India,"How many disease-related deaths have been recorded in India as of May 13, 2026?",533570,Medium,Groq_Compound_Mini,error,,
